ID,projects,# of commit,UTC of create,UTC of last modify,# of stars,# of issues,# of forks,# of releases,# of Contributors,# of requests,about,commit url,UTC of buggy commit,UTC of fix commit,start line,end line,defect method,change lines,resource types,root causes,fixed approaches,patch correction,standard libraries,third-party libraries,is interprocedural,key variable name,key variable location,key variable attribute,defect file hash,fix file hash,defect file url,fix file url
937,spring-projects/spring-framework,27066,2010-12-08T04:04:45Z,2023-06-21T08:00:41Z,52175,1436,36309,259,390,188,Spring Framework,https://github.com/spring-projects/spring-framework/commit/c0b4b5787fc7a685c82d237f09533c89eb6b1ab1,2018-01-19T20:30:37Z,2018-02-08T22:00:24Z,463 ,501,spring-context/src/main/java/org/springframework/context/support/ReloadableResourceBundleMessageSource.java:refreshProperties,"spring-context/src/main/java/org/springframework/context/support/ReloadableResourceBundleMessageSource.java:@@ -461,9 +461,8 @@ spring-context/src/main/java/org/springframework/context/support/ReloadableResourceBundleMessageSource.java:@@ -494,9 +493,6 @@ ",file,noCloseEPath,try-with,no,,java.io.InputStream,no,stream,spring-context/src/main/java/org/springframework/context/support/ResourceBundleMessageSource.java,local variable,7a4c68a85badbbcac514067d75336245b3e1cc962ef2dc4c0e9a6e542e8c84e4,74e437ddd7565050c8756ac458d16020a6de36b4a1470af6d696a538fac2b135,https://raw.githubusercontent.com/spring-projects/spring-framework/909cacec42cdafe792937be1c04867f53e8fb6ad/spring-context/src/main/java/org/springframework/context/support/ReloadableResourceBundleMessageSource.java,https://raw.githubusercontent.com/spring-projects/spring-framework/c0b4b5787fc7a685c82d237f09533c89eb6b1ab1/spring-context/src/main/java/org/springframework/context/support/ReloadableResourceBundleMessageSource.java
938,spring-projects/spring-framework,27066,2010-12-08T04:04:45Z,2023-06-21T08:00:41Z,52175,1436,36309,259,390,188,Spring Framework,https://github.com/spring-projects/spring-framework/commit/c0b4b5787fc7a685c82d237f09533c89eb6b1ab1,2018-01-09T21:20:22Z,2018-02-08T22:00:24Z,336 ,388,spring-context/src/main/java/org/springframework/context/support/ResourceBundleMessageSource.java:newBundle,"spring-context/src/main/java/org/springframework/context/support/ResourceBundleMessageSource.java:@@ -370,11 +369,8 @@ ",file,noCloseEPath,try-with,no,,java.io.InputStream,no,stream,spring-context/src/main/java/org/springframework/context/support/ResourceBundleMessageSource.java,local variable,05e5434c4a9bbf1528b30773a203c7da28c74f03bd43841fad6ab2d105fdced2,9ec12d81d28bc7f6d33687c1184d8aa39ec4772398a617c9ee44034f340bc788,https://raw.githubusercontent.com/spring-projects/spring-framework/909cacec42cdafe792937be1c04867f53e8fb6ad/spring-context/src/main/java/org/springframework/context/support/ResourceBundleMessageSource.java,https://raw.githubusercontent.com/spring-projects/spring-framework/c0b4b5787fc7a685c82d237f09533c89eb6b1ab1/spring-context/src/main/java/org/springframework/context/support/ResourceBundleMessageSource.java
939,spring-projects/spring-integration,11409,2011-07-22T21:47:27Z,2023-06-22T21:51:24Z,1416,133,1039,136,201,2,Spring Integration provides an extension of the Spring programming model to support the well-known Enterprise Integration Patterns (EIP),https://github.com/spring-projects/spring-integration/commit/d6bf681aa43cfd83610c507e2cff1b992b305c7d,2020-07-22T16:07:05Z,2022-01-18T22:14:33Z,57,66,spring-integration-core/src/main/java/org/springframework/integration/codec/kryo/AbstractKryoCodec.java:encode,"spring-integration-core/src/main/java/org/springframework/integration/codec/kryo/AbstractKryoCodec.java@@ -27,69 +27,71 @@",file,noCloseRPath,try-with,no,,com.esotericsoftware.kryo.io.Output,no,output,spring-integration-core/src/main/java/org/springframework/integration/codec/kryo/AbstractKryoCodec.java:60,local variable,aa8beac1ebecbeaf46f977ed5151891d376e7c4bd8f5081dd5e9079d9cc9adee,014c472c906a827c78c26953a9265670ae82e13b4cd3c9272030d51f8fd92bc7,https://raw.githubusercontent.com/spring-projects/spring-integration/c28e2510917ae0a2945865017a489adc1659d19f/spring-integration-core/src/main/java/org/springframework/integration/codec/kryo/AbstractKryoCodec.java,https://raw.githubusercontent.com/spring-projects/spring-integration/d6bf681aa43cfd83610c507e2cff1b992b305c7d/spring-integration-core/src/main/java/org/springframework/integration/codec/kryo/AbstractKryoCodec.java
940,spring-projects/spring-integration,11409,2011-07-22T21:47:27Z,2023-06-22T21:51:24Z,1416,133,1039,136,201,2,Spring Integration provides an extension of the Spring programming model to support the well-known Enterprise Integration Patterns (EIP),https://github.com/spring-projects/spring-integration/commit/9e9fa2cf5812733ae32cc2d6db33504227222b8c,2017-05-17T23:59:25Z,2018-10-05T16:02:21Z,392,400,spring-integration-file/src/main/java/org/springframework/integration/file/remote/RemoteFileTemplate.java:get,"spring-integration-file/src/main/java/org/springframework/integration/file/remote/RemoteFileTemplate.java@@ -391,11 +391,18 @@",file,noCloseEPath,CloseInFinally,no,java.io.InputStream,,no,inputStream,spring-integration-file/src/main/java/org/springframework/integration/file/remote/RemoteFileTemplate.java:351,local variable,5a84d8ee4cf5e8011ff6c24de1bea2e8c4108d9de3ac395ca32685dfd9f6bb13,607a725167542cb070a3281ed32121f04431be0b6bfb9d4b6a4232abfd2844d7,https://raw.githubusercontent.com/spring-projects/spring-integration/8a7adb8cc43fbe1f0c3f9b1e52e1a92543fa6ff6/spring-integration-file/src/main/java/org/springframework/integration/file/remote/RemoteFileTemplate.java,https://raw.githubusercontent.com/spring-projects/spring-integration/9e9fa2cf5812733ae32cc2d6db33504227222b8c/spring-integration-file/src/main/java/org/springframework/integration/file/remote/RemoteFileTemplate.java
941,spring-projects/spring-integration,11409,2011-07-22T21:47:27Z,2023-06-22T21:51:24Z,1416,133,1039,136,201,2,Spring Integration provides an extension of the Spring programming model to support the well-known Enterprise Integration Patterns (EIP),https://github.com/spring-projects/spring-integration/commit/bf4005a92c42d4a69810bbdc363e7ee055034f01,2013-01-04T19:44:37Z,2012-06-26T12:00:33Z,148,171,spring-integration-ip/src/main/java/org/springframework/integration/ip/tcp/connection/TcpNioServerConnectionFactory.java:doAccept,"spring-integration-ip/src/main/java/org/springframework/integration/ip/tcp/connection/TcpNioServerConnectionFactory.java@@ -156,17 +156,23 @@",socket,noCloseRPath,CloseOnExcep,no,java.nio.channels.SocketChannel,,no,channel,spring-integration-ip/src/main/java/org/springframework/integration/ip/tcp/connection/TcpNioServerConnectionFactory.java:150,local variable,4a8dfe7cdfd87f107ad23b9089029e29a319b0e05e9fb05c50a022011d06a9a0,9ee5efb32f63ac08e8fdc384471c99f0c512ba99dc7be14f3a920cbfece5d6d9,https://raw.githubusercontent.com/spring-projects/spring-integration/7d6b5850f5b61e3fe3a15dd2c1683c08cf764387/spring-integration-ip/src/main/java/org/springframework/integration/ip/tcp/connection/TcpNioServerConnectionFactory.java,https://raw.githubusercontent.com/spring-projects/spring-integration/bf4005a92c42d4a69810bbdc363e7ee055034f01/spring-integration-ip/src/main/java/org/springframework/integration/ip/tcp/connection/TcpNioServerConnectionFactory.java
942,spring-projects/spring-integration,11409,2011-07-22T21:47:27Z,2023-06-22T21:51:24Z,1416,133,1039,136,201,2,Spring Integration provides an extension of the Spring programming model to support the well-known Enterprise Integration Patterns (EIP),https://github.com/spring-projects/spring-integration/commit/703a531cb0ad2c2cbed79e4d300384a38bb23d00,2011-05-06T16:26:26Z,2011-06-23T18:46:41Z,181,203,spring-integration-file/src/main/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandler.java:sendFileToRemoteDirectory,"spring-integration-file/src/main/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandler.java@@ -196,10 +196,17 @@",file,noCloseEPath,CloseInFinally,no,java.io.FileInputStream,,no,fileInputStream,spring-integration-file/src/main/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandler:184,local variable,32e05beb9211cb70a467549c4f787689dc56d98a0a788d556c9865d0361a1e42,a9578abf293c8869e22b4ca290665a5a54b38dc8bef6e04d332c3feba64cd72e,https://raw.githubusercontent.com/spring-projects/spring-integration/987656ee0209fa3929c2fa15d87fa01aabd73115/spring-integration-file/src/main/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandler.java,https://raw.githubusercontent.com/spring-projects/spring-integration/703a531cb0ad2c2cbed79e4d300384a38bb23d00/spring-integration-file/src/main/java/org/springframework/integration/file/remote/handler/FileTransferringMessageHandler.java
943,spring-projects/spring-kafka,2007,2016-03-02T17:01:33Z,2023-06-22T02:21:40Z,1914,46,1406,180,144,7,Provides Familiar Spring Abstractions for Apache Kafka,https://github.com/spring-projects/spring-kafka/commit/5dffa839814654ac643d9cd489cd6451a406132b,2021-01-27T20:39:23Z,2021-03-03T16:19:37Z,706,725,spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java:CloseSafeProducer,"spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java@@ -716,7 +717,20 @@ ",socket,noCloseRPath,CloseOnExcep,yes,,org.apache.kafka.clients.producer.Producer,no,newProducer,spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java:718,local variable,56ee13b6231e3448858b7eb200125953611952c9d0ade21e841cce71c716920d,39e179b9d285c12e9c5129d271f51d8ddaf5baa1ffa2f3f738d38493bd0148c0,https://raw.githubusercontent.com/spring-projects/spring-kafka/e6c3183553fc23cb864b84d1139b449b0042b20b/spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java,https://raw.githubusercontent.com/spring-projects/spring-kafka/5dffa839814654ac643d9cd489cd6451a406132b/spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java
944,spring-projects/spring-kafka,2007,2016-03-02T17:01:33Z,2023-06-22T02:21:40Z,1914,46,1406,180,144,7,Provides Familiar Spring Abstractions for Apache Kafka,https://github.com/spring-projects/spring-kafka/commit/ac34b286feed0d9872b28df5ded5e7c8a9e87878,2018-07-19T16:04:57Z,2018-07-26T07:29:29Z,356,364,spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java:close,"spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java@@ -344,20 +336,40 @@",socket,noCloseRPath,CloseOnRPath,no,,org.apache.kafka.clients.producer.Producer,no,delegate,spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java:286,local variable,024e72ea99cc7a736d839468d471b4248635409d66395fe66e0109b2fcf7fc17,a2e19222cd3a2bd6718bfe21dd51192e118516ff3642280bb7e4c4b0aec3c797,https://raw.githubusercontent.com/spring-projects/spring-kafka/63472ce3dccb53341d488977913a26087726ae34/spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java,https://raw.githubusercontent.com/spring-projects/spring-kafka/ac34b286feed0d9872b28df5ded5e7c8a9e87878/spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java
945,spring-projects/spring-kafka,2007,2016-03-02T17:01:33Z,2023-06-22T02:21:40Z,1914,46,1406,180,144,7,Provides Familiar Spring Abstractions for Apache Kafka,https://github.com/spring-projects/spring-kafka/commit/bfccd924c37ceb2a34983b5a435d4d28ef54d5b0,2018-04-13T20:22:28Z,2018-04-23T21:05:47Z,284,286,spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java:beginTransaction,"spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java@@ -282,7 +307,21 @@",socket,noCloseRPath,CloseOnExcep,yes,,org.apache.kafka.clients.producer.Producer,no,delegate,spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java:212,instance variable,084984c3b3534d17a52f03e2ee42694543f94c12cf429bb20d4543851862f22b,b1c01564ae45a98dbe5a02b9969bf405ad9fd9cacb1f39fdf18e6de69dca0e84,https://raw.githubusercontent.com/spring-projects/spring-kafka/83e3a451a00431423847ebaa9483781e1c42d0fb/spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java,https://raw.githubusercontent.com/spring-projects/spring-kafka/bfccd924c37ceb2a34983b5a435d4d28ef54d5b0/spring-kafka/src/main/java/org/springframework/kafka/core/DefaultKafkaProducerFactory.java
946,square/keywhiz,1937,2015-03-25T13:31:39Z,2023-06-20T16:01:26Z,2596,45,223,3,38,11,A system for distributing and managing secrets,https://github.com/square/keywhiz/commit/39c2dd9d5109ed2e3aadfe79baa78152e441d822,2016-12-02T02:57:13Z,2017-01-19T23:02:58Z,304,313,client/src/main/java/keywhiz/client/KeywhizClient.java:httpGet,"client/src/main/java/keywhiz/client/KeywhizClient.java@@ -301,15 +300,24 @@",file,noCloseRPath,CloseOnExcep,no,,"okhttp3.Response,okhttp3.RequestBody",no,response,client/src/main/java/keywhiz/client/KeywhizClient.java:310,local variable,8f323ebd4fe9524330111cee61da47caed5a932f85357abdb86a8ba9aa56b3e3,ab241b39a242abf0ff8bda7e3686f3b624dec35c3c3f1fb8d6ea3052e344abd3,https://raw.githubusercontent.com/square/keywhiz/98d538b478eb700e8a3d441b83299c21bd1bd022/client/src/main/java/keywhiz/client/KeywhizClient.java,https://raw.githubusercontent.com/square/keywhiz/39c2dd9d5109ed2e3aadfe79baa78152e441d822/client/src/main/java/keywhiz/client/KeywhizClient.java
947,stanfordnlp/CoreNLP,17080,2013-06-27T21:13:49Z,2023-06-12T05:59:36Z,9062,176,2687,13,103,2,Stanford CoreNLP: A Java suite of core NLP tools.,https://github.com/stanfordnlp/CoreNLP/commit/ede61e67b29405db050538d49c7fc417af2b8669,2017-04-02T21:15:43Z,2018-02-23T06:36:03Z,321 ,332 ,src/edu/stanford/nlp/dcoref/Dictionaries.java:getWordsFromFile,"src/edu/stanford/nlp/dcoref/Dictionaries.java:@@ -323,12 +323,12 @@",file,noCloseEPath,try-with,no,java.io.BufferedReader,,no,reader,src/edu/stanford/nlp/dcoref/Dictionaries.java:326,local variable,92a0226f0f5e162ee07a31fe6bc255fb237ef93dd512bb24186a35418a92f1fb,186d72777b282ca8ef5fa7ea92a36f7603cd25eae235ab3f4d92499a63ace872,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/39747baca385c072cfbc1cb6b357a73612a2d5dd/src/edu/stanford/nlp/dcoref/Dictionaries.java,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/ede61e67b29405db050538d49c7fc417af2b8669/src/edu/stanford/nlp/dcoref/Dictionaries.java
948,stanfordnlp/CoreNLP,17080,2013-06-27T21:13:49Z,2023-06-12T05:59:36Z,9062,176,2687,13,103,2,Stanford CoreNLP: A Java suite of core NLP tools.,https://github.com/stanfordnlp/CoreNLP/commit/0a061469ec491ae4512d98233ca15e76caafe20b,2017-06-23T04:33:41Z,2018-02-25T00:27:06Z,318,397,src/edu/stanford/nlp/dcoref/SieveCoreferenceSystem.java:initializeAndRunCoref,"src/edu/stanford/nlp/dcoref/SieveCoreferenceSystem.java@@ -366,9 +366,9 @@",file,noCloseEPath,try-with,no,java.io.FileInputStream,,no,fis,src/edu/stanford/nlp/dcoref/SieveCoreferenceSystem.java:369,local variable,6ea5399a32c48fdb9ed35d34390fc9c612613d2e6dd3749db2e0e0c7a33106dc,06a9166e7fc15dd58d9c60613af4bd3a91c0226e92c3e390e102441035c0503b,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/28a10fca03e8f6c0f6aaaa39fc7817d574fb014b/src/edu/stanford/nlp/dcoref/SieveCoreferenceSystem.java,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/0a061469ec491ae4512d98233ca15e76caafe20b/src/edu/stanford/nlp/dcoref/SieveCoreferenceSystem.java
949,stanfordnlp/CoreNLP,17080,2013-06-27T21:13:49Z,2023-06-12T05:59:36Z,9062,176,2687,13,103,2,Stanford CoreNLP: A Java suite of core NLP tools.,https://github.com/stanfordnlp/CoreNLP/commit/0a061469ec491ae4512d98233ca15e76caafe20b,2018-02-23T08:52:25Z,2018-02-25T00:27:06Z,275,290,src/edu/stanford/nlp/io/IOUtils.java:readObjectFromFile,"src/edu/stanford/nlp/io/IOUtils.java@@ -273,19 +273,17 @@",file,noCloseEPath,try-with,no,"java.io.ObjectInputStream,java.io.BufferedInputStream,java.util.zip.GZIPInputStream",,no,"ois,ois","src/edu/stanford/nlp/io/IOUtils.java:278,284",local variable,794fdaba69fdf050168a662e47175eed8617337a5cbdaf20e15dae5f0beb3958,15a3215ff02db1dfd180cad06ec801ca0cfff5e9ca006ac636b08ae009c6aa74,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/28a10fca03e8f6c0f6aaaa39fc7817d574fb014b/src/edu/stanford/nlp/io/IOUtils.java,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/0a061469ec491ae4512d98233ca15e76caafe20b/src/edu/stanford/nlp/io/IOUtils.java
950,stanfordnlp/CoreNLP,17080,2013-06-27T21:13:49Z,2023-06-12T05:59:36Z,9062,176,2687,13,103,2,Stanford CoreNLP: A Java suite of core NLP tools.,https://github.com/stanfordnlp/CoreNLP/commit/0a061469ec491ae4512d98233ca15e76caafe20b,2018-02-23T08:52:25Z,2018-02-25T00:27:06Z,309,314,src/edu/stanford/nlp/io/IOUtils.java:readObjectFromURLOrClasspathOrFileSystem,"src/edu/stanford/nlp/io/IOUtils.java@@ -307,10 +305,10 @@",file,noCloseEPath,try-with,no,java.io.ObjectInputStream,,no,ois,src/edu/stanford/nlp/io/IOUtils.java:310,local variable,794fdaba69fdf050168a662e47175eed8617337a5cbdaf20e15dae5f0beb3958,15a3215ff02db1dfd180cad06ec801ca0cfff5e9ca006ac636b08ae009c6aa74,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/28a10fca03e8f6c0f6aaaa39fc7817d574fb014b/src/edu/stanford/nlp/io/IOUtils.java,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/0a061469ec491ae4512d98233ca15e76caafe20b/src/edu/stanford/nlp/io/IOUtils.java
951,stanfordnlp/CoreNLP,17080,2013-06-27T21:13:49Z,2023-06-12T05:59:36Z,9062,176,2687,13,103,2,Stanford CoreNLP: A Java suite of core NLP tools.,https://github.com/stanfordnlp/CoreNLP/commit/0a061469ec491ae4512d98233ca15e76caafe20b,2018-02-23T08:52:25Z,2018-02-25T00:27:06Z,1204,1224,src/edu/stanford/nlp/io/IOUtils.java:slurpURL,"src/edu/stanford/nlp/io/IOUtils.java@@ -1213,14 +1211,14 @@",file,noCloseEPath,try-with,no,"java.io.BufferedReader,java.io.InputStreamReader",,no,br,src/edu/stanford/nlp/io/IOUtils.java:1216,local variable,794fdaba69fdf050168a662e47175eed8617337a5cbdaf20e15dae5f0beb3958,15a3215ff02db1dfd180cad06ec801ca0cfff5e9ca006ac636b08ae009c6aa74,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/28a10fca03e8f6c0f6aaaa39fc7817d574fb014b/src/edu/stanford/nlp/io/IOUtils.java,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/0a061469ec491ae4512d98233ca15e76caafe20b/src/edu/stanford/nlp/io/IOUtils.java
952,stanfordnlp/CoreNLP,17080,2013-06-27T21:13:49Z,2023-06-12T05:59:36Z,9062,176,2687,13,103,2,Stanford CoreNLP: A Java suite of core NLP tools.,https://github.com/stanfordnlp/CoreNLP/commit/0a061469ec491ae4512d98233ca15e76caafe20b,2018-02-23T08:52:25Z,2018-02-25T00:27:06Z,1244,1257,src/edu/stanford/nlp/io/IOUtils.java:slurpURL,"src/edu/stanford/nlp/io/IOUtils.java@@ -1242,18 +1240,18 @@",file,noCloseEPath,try-with,no,"java.io.BufferedReader,java.io.InputStreamReader",,no,br,src/edu/stanford/nlp/io/IOUtils.java:1249,local variable,794fdaba69fdf050168a662e47175eed8617337a5cbdaf20e15dae5f0beb3958,15a3215ff02db1dfd180cad06ec801ca0cfff5e9ca006ac636b08ae009c6aa74,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/28a10fca03e8f6c0f6aaaa39fc7817d574fb014b/src/edu/stanford/nlp/io/IOUtils.java,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/0a061469ec491ae4512d98233ca15e76caafe20b/src/edu/stanford/nlp/io/IOUtils.java
953,stanfordnlp/CoreNLP,17080,2013-06-27T21:13:49Z,2023-06-12T05:59:36Z,9062,176,2687,13,103,2,Stanford CoreNLP: A Java suite of core NLP tools.,https://github.com/stanfordnlp/CoreNLP/commit/c30d84e7690c7272623a1d7acbc2ae75338436d4,2016-09-06T06:24:01Z,2016-09-06T06:35:12Z,157,189,src/edu/stanford/nlp/ie/NERServer.java:run,"src/edu/stanford/nlp/ie/NERServer.java@@ -182,10 +182,15 @@",file,noCloseEPath,CloseInFinally,no,"java.io.BufferedReader,java.io.PrintWriter",,no,"in,out","src/edu/stanford/nlp/ie/NERServer.java:143,144",instance variable,6e3bce90e33cf63e84fe37216e11d54b0c8b78df31150bca5dce56fef42855a9,74ebef6bb27d4faa618ad8f6e0ff890a9470206796bc229f488de085192bfd5a,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/16834a3a97720bb69b6211e26ba5c759d58775ab/src/edu/stanford/nlp/ie/NERServer.java,https://raw.githubusercontent.com/stanfordnlp/CoreNLP/c30d84e7690c7272623a1d7acbc2ae75338436d4/src/edu/stanford/nlp/ie/NERServer.java
